,CID,DATE,STATUS,N_CR_ABM,N_CR_BRCH,N_CR_CHQ,N_CR_EFT,N_CR_MOBILE,N_CR_ONLINE,N_CR_OTHER,N_CR_PE,N_CR_POS,N_DB_ABM,N_DB_BRCH,N_DB_CHQ,N_DB_EFT,N_DB_MOBILE,N_DB_ONLINE,N_DB_OTHER,N_DB_PE,N_DB_POS,V_CR_ABM,V_CR_BRCH,V_CR_CHQ,V_CR_EFT,V_CR_MOBILE,V_CR_ONLINE,V_CR_OTHER,V_CR_PE,V_CR_POS,V_DB_ABM,V_DB_BRCH,V_DB_CHQ,V_DB_EFT,V_DB_MOBILE,V_DB_ONLINE,V_DB_OTHER,V_DB_PE,V_DB_POS
0,129670,1461996000.0,0,0,4,0,3,0,0,0,1,0,0,2,0,4,0,0,2,1,4,0.0,891.99,0,506.14,0.0,0.0,0.0,435.42,0.0,0.0,91.99,0.0,287.27,0.0,0.0,25.0,435.42,176.69
1,129670,1464674400.0,0,0,2,0,3,0,0,0,1,0,0,1,0,4,0,0,2,1,1,0.0,253.0,0,506.14,0.0,0.0,0.0,435.42,0.0,0.0,140.0,0.0,287.27,0.0,0.0,50.0,435.42,34.57
2,129670,1467266400.0,0,1,2,0,3,0,0,0,1,0,3,1,0,4,0,0,1,1,8,200.0,520.0,0,506.14,0.0,0.0,0.0,435.42,0.0,304.25,120.0,0.0,287.27,0.0,0.0,100.0,435.42,288.99
3,129670,1469944800.0,0,1,1,0,3,0,0,0,1,0,8,0,0,4,0,0,2,1,9,200.0,700.0,0,507.21,0.0,0.0,0.0,435.42,0.0,356.25,0.0,0.0,287.27,0.0,0.0,130.0,435.42,177.77
4,129670,1472623200.0,0,1,2,0,3,0,0,0,1,0,6,1,0,4,0,0,1,1,4,100.0,952.57,0,507.21,0.0,0.0,0.0,435.42,0.0,291.25,6.45,0.0,287.27,0.0,0.0,100.0,435.42,99.77
5,129670,1475215200.0,0,0,4,0,3,0,0,0,1,0,8,0,0,4,0,0,3,1,0,0.0,1700.0,0,507.21,0.0,0.0,0.0,435.42,0.0,515.0,0.0,0.0,287.27,0.0,0.0,230.0,435.42,0.0
6,129670,1477893600.0,0,0,2,0,4,0,0,0,1,0,0,0,0,4,0,0,2,1,9,0.0,509.88,0,560.63,0.0,0.0,0.0,435.42,0.0,0.0,0.0,0.0,305.06,0.0,0.0,180.0,435.42,279.78
7,129670,1480489200.0,0,0,2,0,5,0,0,0,1,0,0,2,0,4,0,0,3,1,8,0.0,500.0,0,949.63,0.0,0.0,0.0,435.42,0.0,0.0,100.0,0.0,305.06,0.0,0.0,352.0,435.42,197.26
8,129670,1483167600.0,0,0,2,0,3,0,0,0,1,0,2,1,0,4,0,0,0,1,2,0.0,500.0,0,510.63,0.0,0.0,0.0,435.42,0.0,103.5,100.0,0.0,305.06,0.0,0.0,0.0,435.42,59.13
9,129670,1485846000.0,0,0,2,0,3,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0.0,450.0,0,510.63,0.0,0.0,0.0,435.42,0.0,0.0,0.0,0.0,305.06,0.0,0.0,100.0,435.42,0.0
10,129670,1488265200.0,0,0,2,0,3,0,0,0,1,0,4,1,0,4,0,0,2,1,1,0.0,400.0,0,510.63,0.0,0.0,0.0,435.42,0.0,309.5,100.0,0.0,305.06,0.0,0.0,155.0,435.42,36.97
11,129670,1490940000.0,0,0,5,0,3,0,0,0,1,0,4,0,0,4,0,0,1,1,3,0.0,1910.0,0,500.63,0.0,0.0,0.0,435.42,0.0,308.0,0.0,0.0,305.06,0.0,0.0,100.0,435.42,137.05
12,129670,1493532000.0,0,0,3,0,3,0,0,0,1,0,12,2,0,4,0,0,3,1,1,0.0,685.98,0,490.63,0.0,0.0,0.0,435.42,0.0,828.5,235.0,0.0,305.06,0.0,0.0,150.0,435.42,32.0
13,129670,1496210400.0,0,1,4,0,3,0,0,0,1,0,8,0,0,4,0,0,2,1,1,500.0,1050.0,0,490.63,0.0,0.0,0.0,435.42,0.0,756.25,0.0,0.0,305.06,0.0,0.0,130.0,435.42,28.0
14,129670,1498802400.0,0,0,2,0,3,0,0,0,1,0,0,0,0,4,0,0,2,1,2,0.0,530.0,0,490.63,0.0,0.0,0.0,435.42,0.0,0.0,0.0,0.0,305.06,0.0,0.0,260.0,435.42,35.53
15,129670,1501480800.0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0.0,0.0,0,490.77,0.0,0.0,0.0,435.42,0.0,0.0,0.0,0.0,305.06,0.0,0.0,0.0,435.42,0.0
16,129670,1504159200.0,0,0,3,0,3,0,0,0,1,0,2,0,0,4,0,0,1,1,1,0.0,560.0,0,490.77,0.0,0.0,0.0,435.42,0.0,44.75,0.0,0.0,305.06,0.0,0.0,100.0,435.42,10.74
17,129670,1506751200.0,0,0,2,0,3,0,0,0,1,0,5,0,0,4,0,0,1,1,1,0.0,480.0,0,490.21,0.0,0.0,0.0,435.42,0.0,508.0,0.0,0.0,305.03,0.0,0.0,75.0,435.42,16.78
18,129670,1509429600.0,0,0,3,0,3,0,0,0,1,0,0,0,0,4,0,0,2,1,3,0.0,560.0,0,494.59,0.0,0.0,0.0,435.42,0.0,0.0,0.0,0.0,306.3,0.0,0.0,100.0,435.42,37.49
19,129670,1512025200.0,0,0,3,0,3,0,0,0,1,0,0,0,0,4,0,0,1,1,1,0.0,640.0,0,494.59,0.0,0.0,0.0,435.42,0.0,0.0,0.0,0.0,306.3,0.0,0.0,55.0,435.42,24.26
20,129670,1514703600.0,0,1,2,0,3,0,0,0,1,0,1,0,0,4,0,0,3,1,5,100.0,240.0,0,494.59,0.0,0.0,0.0,435.42,0.0,100.0,0.0,0.0,306.3,0.0,0.0,200.0,435.42,181.11
21,129670,1517382000.0,0,0,2,0,4,0,0,0,1,0,4,0,0,4,0,0,3,1,1,0.0,240.0,0,607.59,0.0,0.0,0.0,34.0,0.0,108.0,0.0,0.0,306.3,0.0,0.0,125.0,34.0,20.0
22,129670,1519801200.0,0,0,1,0,3,0,0,0,1,0,2,0,0,4,0,0,1,1,1,0.0,150.0,0,494.59,0.0,0.0,0.0,435.42,0.0,104.75,0.0,0.0,306.3,0.0,0.0,75.0,435.42,13.65
23,129670,1522476000.0,0,1,3,0,3,0,0,0,1,0,6,0,0,4,0,0,3,1,2,605.0,960.0,0,494.59,0.0,0.0,0.0,435.42,0.0,569.25,0.0,0.0,306.3,0.0,0.0,340.0,435.42,39.13
24,129670,1525068000.0,0,0,2,0,3,0,0,0,1,0,0,0,0,4,0,0,2,1,2,0.0,500.0,0,492.71,0.0,0.0,0.0,435.42,0.0,0.0,0.0,0.0,306.3,0.0,0.0,140.0,435.42,32.46
25,129670,1527746400.0,0,0,2,0,3,0,0,0,1,0,0,1,0,4,0,0,2,1,9,0.0,400.0,0,492.71,0.0,0.0,0.0,435.42,0.0,0.0,50.0,0.0,293.65,0.0,0.0,110.0,435.42,186.83
26,129670,1530338400.0,0,0,2,0,4,0,0,0,1,0,2,0,0,4,0,0,1,1,4,0.0,400.0,0,635.71,0.0,0.0,0.0,435.42,0.0,43.5,0.0,0.0,293.65,0.0,0.0,30.0,435.42,108.45
27,129670,1533016800.0,0,0,4,0,4,0,0,0,1,0,2,0,0,4,0,0,2,1,4,0.0,1040.0,0,779.47,0.0,0.0,0.0,435.42,0.0,43.5,0.0,0.0,293.65,0.0,0.0,205.0,435.42,151.01
28,129670,1535695200.0,0,0,1,0,3,0,0,0,1,0,2,0,0,4,0,0,2,1,0,0.0,300.0,0,553.47,0.0,0.0,0.0,435.42,0.0,43.5,0.0,0.0,293.65,0.0,0.0,135.0,435.42,0.0
29,129670,1538287200.0,0,0,1,0,3,0,0,0,1,0,4,0,1,4,0,0,2,1,2,0.0,360.0,0,553.47,0.0,0.0,0.0,435.42,0.0,107.0,0.0,25.0,293.69,0.0,0.0,110.0,435.42,28.64
30,129670,1540965600.0,0,0,2,0,7,0,0,0,1,0,0,0,0,4,0,0,2,1,11,0.0,400.0,0,1110.51,0.0,0.0,0.0,435.42,0.0,0.0,0.0,0.0,305.25,0.0,0.0,100.0,435.42,294.04
31,129670,1543561200.0,0,0,3,0,4,0,0,0,1,0,0,0,1,5,0,0,5,1,12,0.0,560.0,0,801.76,0.0,0.0,0.0,435.42,0.0,0.0,0.0,120.0,437.98,0.0,0.0,300.0,435.42,184.17
32,129670,1546239600.0,0,0,2,0,4,0,0,0,1,0,4,0,0,4,0,0,5,1,8,0.0,210.0,0,821.51,0.0,0.0,0.0,435.42,0.0,107.0,0.0,0.0,305.25,0.0,0.0,335.0,435.42,186.42
33,129670,1548918000.0,0,0,3,0,4,0,0,0,1,0,2,0,1,4,0,0,3,1,3,0.0,430.0,0,803.31,0.0,0.0,0.0,34.0,0.0,23.5,0.0,60.0,305.25,0.0,0.0,190.0,34.0,32.99
34,129670,1551337200.0,0,0,1,0,4,0,0,0,1,0,2,0,1,4,0,0,1,1,2,0.0,320.0,0,673.06,0.0,0.0,0.0,435.42,0.0,43.5,0.0,50.0,305.25,0.0,0.0,50.0,435.42,30.0
35,130326,1475215200.0,0,0,0,0,2,0,0,0,1,0,2,0,1,4,0,6,0,1,61,0.0,0.0,0,4245.91,0.0,0.0,0.0,4.09,0.0,43.25,0.0,820.0,621.16,0.0,1729.86,0.0,4.09,4229.77
36,130326,1477893600.0,0,0,0,0,2,0,1,0,1,1,0,0,2,4,0,9,0,1,38,0.0,0.0,0,3716.18,0.0,150.0,0.0,15.13,6.25,0.0,0.0,1640.0,621.16,0.0,1003.55,0.0,15.13,1737.62
37,130326,1480489200.0,0,1,0,0,2,0,1,0,1,0,1,0,1,4,0,7,0,1,41,220.0,0.0,0,3451.58,0.0,100.0,0.0,13.97,0.0,100.0,0.0,820.0,621.16,0.0,773.35,0.0,13.97,1250.3
38,130326,1483167600.0,0,0,0,0,2,0,1,0,1,1,2,0,1,5,0,8,0,1,29,0.0,0.0,0,4057.59,0.0,100.0,0.0,13.85,57.49,84.5,0.0,820.0,643.21,0.0,1086.58,0.0,13.85,1116.21
39,130326,1485846000.0,0,0,0,0,2,0,2,0,1,0,0,0,1,5,0,10,0,1,48,0.0,0.0,0,3833.72,0.0,300.0,0.0,12.42,0.0,0.0,0.0,870.0,909.69,0.0,1181.38,0.0,12.42,1301.08
40,130326,1488265200.0,0,0,0,0,2,0,1,0,1,0,0,0,1,4,0,6,0,1,54,0.0,0.0,0,3667.3,0.0,100.0,0.0,15.83,0.0,0.0,0.0,870.0,621.16,0.0,839.64,0.0,15.83,2866.55
41,130326,1490940000.0,0,1,0,0,3,0,1,0,1,0,0,1,0,4,0,8,0,1,37,1300.13,0.0,0,5488.77,0.0,150.0,0.0,17.29,0.0,0.0,1300.0,0.0,621.16,0.0,934.62,0.0,17.29,1219.95
42,130326,1493532000.0,0,0,0,0,2,1,1,0,1,0,1,0,2,4,3,8,0,1,27,0.0,0.0,0,3404.45,150.0,200.0,0.0,15.85,0.0,300.0,0.0,1740.0,621.16,483.0,1295.19,0.0,15.85,837.5
43,130326,1496210400.0,0,0,0,0,2,0,0,0,1,0,0,0,1,4,0,6,0,1,24,0.0,0.0,0,3456.77,0.0,0.0,0.0,15.27,0.0,0.0,0.0,870.0,621.16,0.0,709.3,0.0,15.27,941.88
44,130326,1498802400.0,0,0,0,0,2,0,1,0,1,0,4,0,1,5,0,5,0,1,37,0.0,0.0,0,3541.36,0.0,200.0,0.0,14.17,0.0,46.0,0.0,870.0,643.21,0.0,755.94,0.0,14.17,1033.42
45,130326,1501480800.0,0,0,0,0,2,0,1,0,1,0,1,0,1,5,0,8,0,1,43,0.0,0.0,0,3344.79,0.0,100.0,0.0,14.35,0.0,200.0,0.0,870.0,909.69,0.0,1308.75,0.0,14.35,1113.07
46,130326,1504159200.0,0,0,0,0,3,0,1,0,1,0,2,0,1,4,0,6,0,1,54,0.0,0.0,0,5882.76,0.0,200.0,0.0,13.71,0.0,124.5,0.0,870.0,621.16,0.0,1110.0,0.0,13.71,1298.59
47,130326,1506751200.0,0,0,0,0,2,0,1,0,1,0,2,0,0,4,0,8,1,1,61,0.0,0.0,0,3560.6,0.0,150.0,0.0,12.86,0.0,44.5,0.0,0.0,621.16,0.0,984.08,870.0,12.86,1457.6
48,130326,1509429600.0,0,0,0,0,2,0,1,0,1,0,3,0,0,4,0,9,2,1,43,0.0,0.0,0,3930.7,0.0,200.0,0.0,12.32,0.0,224.5,0.0,0.0,621.16,0.0,1221.14,1740.0,12.32,987.62
49,130326,1512025200.0,0,0,2,0,2,0,1,0,1,0,0,0,0,4,0,7,1,1,70,0.0,788.93,0,4221.78,0.0,150.0,0.0,10.68,0.0,0.0,0.0,0.0,621.16,0.0,1225.77,870.0,10.68,1575.36
50,130326,1514703600.0,0,0,0,0,2,0,1,0,1,1,2,0,0,5,0,11,1,1,45,0.0,0.0,0,4764.77,0.0,200.0,0.0,10.01,28.34,83.45,0.0,0.0,643.21,0.0,1349.01,870.0,10.01,3013.55
51,130326,1517382000.0,0,0,0,0,3,0,2,0,1,0,0,1,0,5,0,11,0,1,22,0.0,0.0,0,5185.02,0.0,1081.58,0.0,8.78,0.0,0.0,885.0,0.0,909.69,0.0,2380.55,0.0,8.78,622.08
52,130326,1519801200.0,0,0,0,0,2,0,1,0,1,0,2,0,0,4,0,4,1,1,23,0.0,0.0,0,3681.93,0.0,100.0,0.0,7.57,0.0,204.5,0.0,0.0,621.16,0.0,484.99,881.58,7.57,1457.79
53,130326,1522476000.0,0,0,0,0,2,0,0,0,1,2,0,0,0,2,0,12,1,1,52,0.0,0.0,0,4104.31,0.0,0.0,0.0,8.26,468.45,0.0,0.0,0.0,577.06,0.0,1493.5,892.0,8.26,2287.54
54,130326,1525068000.0,0,1,0,0,2,0,2,0,1,1,2,0,0,3,0,12,1,1,51,1360.97,0.0,0,4045.86,0.0,226.06,0.0,7.78,94.49,24.5,0.0,0.0,675.3,0.0,1984.72,892.0,7.78,1912.35
55,130326,1527746400.0,0,0,0,0,2,0,1,0,1,0,6,0,0,3,0,8,1,1,37,0.0,0.0,0,3208.99,0.0,100.0,0.0,7.73,0.0,253.65,0.0,0.0,639.05,0.0,1246.58,892.0,7.73,676.98
56,130326,1530338400.0,0,0,0,0,2,0,1,0,1,0,2,0,0,3,0,8,1,1,34,0.0,0.0,0,4051.98,0.0,100.0,0.0,8.5,0.0,44.5,0.0,0.0,629.55,0.0,1153.0,892.0,8.5,1203.92
57,130326,1533016800.0,0,0,0,0,2,0,0,0,1,0,2,0,0,4,0,5,1,1,33,0.0,0.0,0,3763.89,0.0,0.0,0.0,8.45,0.0,64.65,0.0,0.0,918.08,0.0,608.86,892.0,8.45,759.33
58,130326,1535695200.0,0,0,0,0,3,0,1,0,1,0,7,0,0,3,0,12,2,1,31,0.0,0.0,0,5737.14,0.0,100.0,0.0,8.52,0.0,633.8,0.0,0.0,629.55,0.0,2004.57,1784.0,8.52,829.87
59,130326,1538287200.0,0,0,0,0,2,0,0,0,1,1,2,0,0,3,0,5,0,1,45,0.0,0.0,0,3903.06,0.0,0.0,0.0,7.69,42.0,204.5,0.0,0.0,629.55,0.0,716.1,0.0,7.69,1490.71
60,130326,1540965600.0,0,0,0,0,2,0,1,0,1,2,0,0,2,3,0,6,0,1,72,0.0,0.0,0,3475.05,0.0,200.0,0.0,7.16,12.56,0.0,0.0,1784.0,629.55,0.0,868.18,0.0,7.16,1861.33
61,130326,1543561200.0,0,0,0,0,5,0,1,0,1,1,2,0,1,4,0,9,0,1,58,0.0,0.0,0,5606.8,0.0,100.0,0.0,25.04,47.24,204.5,0.0,892.0,918.08,0.0,5287.81,0.0,25.04,1474.9
62,130326,1546239600.0,0,0,0,0,2,0,1,0,1,0,2,0,1,4,0,10,0,1,7,0.0,0.0,0,3332.34,0.0,200.0,0.0,30.61,0.0,204.5,0.0,892.0,918.08,0.0,1547.29,0.0,30.61,214.23
63,130326,1548918000.0,0,0,0,0,3,0,1,0,1,1,2,0,1,3,0,9,0,1,41,0.0,0.0,0,6214.45,0.0,200.0,0.0,29.39,477.55,64.45,0.0,900.0,629.55,0.0,1060.19,0.0,29.39,1561.17
64,130326,1551337200.0,0,0,0,0,3,0,2,0,1,1,0,0,1,3,0,10,0,1,53,0.0,0.0,0,3579.97,0.0,400.0,0.0,25.19,17.84,0.0,0.0,900.0,708.27,0.0,1797.67,0.0,25.19,1384.2
65,130566,1461996000.0,0,2,1,0,3,2,9,0,2,0,3,2,0,7,2,21,0,2,46,148.0,1150.0,0,2937.34,40.0,1495.0,0.0,33.88,0.0,124.5,1390.0,0.0,1045.62,237.72,2188.0,0.0,33.88,1111.63
66,130566,1464674400.0,0,1,0,0,3,3,9,0,2,1,2,0,0,9,1,20,0,2,41,886.28,0.0,0,2519.94,200.0,830.0,0.0,35.09,83.61,460.0,0.0,0.0,1080.98,20.0,1907.78,0.0,35.09,730.44
67,130566,1467266400.0,0,1,0,0,3,2,8,0,2,0,6,1,0,8,1,19,0,2,51,400.0,0.0,0,2632.09,1200.0,1565.0,0.0,34.11,0.0,167.85,1150.0,0.0,1065.11,100.0,2201.28,0.0,34.11,1521.38
68,130566,1469944800.0,0,0,0,0,3,5,4,0,2,0,2,0,0,7,0,15,0,2,61,0.0,0.0,0,2459.63,445.0,550.0,0.0,35.29,0.0,140.0,0.0,0.0,1045.61,0.0,1132.01,0.0,35.29,1339.84
69,130566,1472623200.0,0,2,0,0,3,6,7,0,2,0,10,0,0,10,1,19,0,2,36,299.16,0.0,0,2380.81,439.92,650.0,0.0,35.15,0.0,1231.5,0.0,0.0,1634.6,40.0,1335.28,0.0,35.15,1110.55
70,130566,1475215200.0,0,1,0,0,3,6,8,0,0,0,5,0,0,8,1,17,0,1,56,481.54,0.0,0,3504.04,416.0,11463.0,0.0,0.0,0.0,644.5,0.0,0.0,1065.1,65.05,17122.69,0.0,2.75,1180.58
71,130566,1477893600.0,0,2,0,0,4,5,10,0,2,0,3,1,0,9,1,21,0,2,60,391.15,0.0,0,2927.1,240.0,5707.0,0.0,226.2,0.0,940.0,3200.0,0.0,1231.55,155.0,6063.11,0.0,226.2,1709.34
72,130566,1480489200.0,0,1,0,0,4,0,7,0,2,0,3,0,0,9,2,17,0,2,68,15.72,0.0,0,3196.71,0.0,953.0,0.0,218.02,0.0,183.5,0.0,0.0,1139.69,300.0,1466.74,0.0,218.02,2036.35
73,130566,1483167600.0,0,1,0,0,4,0,10,0,2,1,1,0,0,8,0,27,0,2,40,30.0,0.0,0,3130.46,0.0,1378.0,0.0,218.02,348.5,40.0,0.0,0.0,1120.2,0.0,3111.46,0.0,218.02,1060.7
74,130566,1485846000.0,0,2,1,0,5,0,12,0,2,1,4,0,0,10,0,26,0,2,55,169.0,1000.0,0,3645.9,0.0,1400.0,0.0,218.02,20.97,107.8,0.0,0.0,1158.44,0.0,2434.98,0.0,218.02,1651.65
75,130566,1488265200.0,0,1,1,0,4,0,9,0,2,0,7,0,0,10,2,23,0,2,53,1834.8,150.0,0,2914.21,0.0,1100.0,0.0,218.02,0.0,604.5,0.0,0.0,1232.53,70.0,2450.55,0.0,218.02,1853.84
76,130566,1490940000.0,0,0,0,0,6,2,10,0,3,1,3,0,0,10,2,18,0,3,60,0.0,0.0,0,5439.2,155.0,1916.0,0.0,327.03,29.37,243.75,0.0,0.0,1232.52,130.0,2395.07,0.0,327.03,1899.69
77,130566,1493532000.0,0,1,0,0,4,2,6,0,2,0,3,0,0,7,1,14,0,2,57,69.0,0.0,0,3567.51,100.0,540.0,0.0,218.02,0.0,220.0,0.0,0.0,1083.03,100.0,1180.98,0.0,218.02,1503.93
78,130566,1496210400.0,0,1,0,0,5,3,6,0,2,0,6,0,0,12,5,19,0,2,60,206.47,0.0,0,3798.07,180.0,380.0,0.0,218.02,0.0,268.95,0.0,0.0,1345.39,420.0,1099.52,0.0,218.02,1739.45
79,130566,1498802400.0,0,0,3,0,4,0,12,0,0,0,6,2,0,9,6,18,0,1,68,0.0,27920.28,0,3547.64,0.0,3445.0,0.0,0.0,0.0,344.45,7920.28,0.0,1196.65,556.0,3963.09,0.0,109.01,2279.59
80,130566,1501480800.0,0,2,1,0,6,1,17,0,2,0,3,0,0,9,3,25,0,2,72,120.0,13.56,0,3805.6,150.0,21445.0,0.0,377.46,0.0,224.45,0.0,0.0,8748.97,180.0,22041.99,0.0,377.46,2495.07
81,130566,1504159200.0,0,0,0,0,5,2,14,0,2,0,3,0,0,8,6,22,1,2,71,0.0,0.0,0,4801.5,130.0,1657.0,0.0,371.0,0.0,300.0,0.0,0.0,928.69,570.0,2220.99,20000.0,371.0,2412.39
82,130566,1506751200.0,0,0,0,0,5,1,9,0,3,0,3,0,0,6,5,21,0,3,70,0.0,0.0,0,4421.53,100.0,834.64,0.0,556.5,0.0,340.0,0.0,0.0,812.81,543.72,1745.34,0.0,556.5,1933.89
83,130566,1509429600.0,0,2,1,0,6,1,10,0,2,0,2,0,0,10,4,15,0,2,64,120.0,200.0,0,3961.52,100.0,698.0,0.0,371.0,0.0,200.0,0.0,0.0,1039.48,340.0,1034.99,0.0,371.0,1944.39
84,130566,1512025200.0,0,0,0,0,4,2,8,0,2,0,3,0,0,8,8,17,0,2,60,0.0,0.0,0,3867.49,150.0,606.0,0.0,371.0,0.0,143.35,0.0,0.0,929.52,525.0,1409.15,0.0,371.0,1749.16
85,130566,1514703600.0,0,1,1,0,4,2,12,0,2,1,2,0,0,6,3,19,1,2,58,2400.0,1350.0,0,3426.14,175.0,1952.0,0.0,371.0,17.72,160.0,0.0,0.0,819.6,1600.0,2468.99,2160.0,371.0,1577.35
86,130566,1517382000.0,0,1,0,0,7,1,10,1,2,1,0,0,0,10,7,18,0,2,49,125.0,0.0,0,4748.81,150.0,1057.0,20.0,371.0,15.75,0.0,0.0,0.0,1040.43,895.87,1729.08,0.0,371.0,1257.05
87,130566,1519801200.0,0,1,0,0,4,3,7,0,2,0,2,1,0,8,3,15,0,2,43,1830.99,0.0,0,3493.3,1000.0,1940.0,0.0,371.0,0.0,23.5,1000.0,0.0,970.52,260.0,2576.93,0.0,371.0,1575.72
88,130566,1522476000.0,0,0,0,0,5,0,9,0,3,0,1,0,0,6,6,18,0,3,37,0.0,0.0,0,4533.05,0.0,1607.0,0.0,556.5,0.0,400.0,0.0,0.0,900.92,1036.75,2285.86,0.0,556.5,1174.13
89,130566,1525068000.0,0,0,0,0,6,1,11,0,0,0,3,0,0,10,8,18,0,2,45,0.0,0.0,0,4093.44,500.0,1242.0,0.0,0.0,0.0,223.5,0.0,0.0,1122.72,920.0,1661.71,0.0,371.0,1640.83
90,130566,1527746400.0,0,1,2,0,4,4,8,0,2,3,2,0,0,8,1,16,0,2,61,23.76,1073.0,0,2883.77,302.0,1130.0,0.0,315.48,57.69,44.5,0.0,0.0,1012.06,100.0,2078.19,0.0,315.48,1920.96
91,130566,1530338400.0,0,0,0,0,4,1,10,0,2,1,1,0,0,7,4,20,0,2,46,0.0,0.0,0,3909.26,25.0,1471.41,0.0,315.48,8.18,40.0,0.0,0.0,1094.97,335.0,2364.24,0.0,315.48,1608.58
92,130566,1533016800.0,0,6,1,0,6,2,10,0,2,1,2,0,0,11,5,19,0,2,55,1085.63,92.0,0,3751.35,160.0,1525.0,0.0,315.48,22.05,320.0,0.0,0.0,1344.65,580.0,2347.04,0.0,315.48,1862.53
93,130566,1535695200.0,0,0,0,0,6,2,9,0,3,0,2,1,0,8,3,15,0,3,50,0.0,0.0,0,5312.77,87.0,1140.0,0.0,473.22,0.0,220.0,750.0,0.0,1062.48,250.0,1700.74,0.0,473.22,1515.13
94,130566,1538287200.0,0,1,0,0,4,2,7,0,2,0,6,0,0,5,0,12,0,2,54,300.0,0.0,0,3832.84,175.0,1120.0,0.0,315.48,0.0,389.75,0.0,0.0,815.31,0.0,1539.91,0.0,315.48,2016.75
95,130566,1540965600.0,0,2,1,0,6,4,13,0,2,3,3,1,0,10,1,19,0,2,82,183.25,100.0,0,4299.55,680.0,2180.0,0.0,315.48,74.04,483.5,900.0,0.0,1061.13,300.0,2800.36,0.0,315.48,2214.04
96,130566,1543561200.0,0,0,1,0,6,5,15,0,3,1,8,0,0,12,8,25,0,3,84,0.0,100.0,0,5881.4,290.0,2215.0,0.0,473.22,26.25,234.0,0.0,0.0,1229.88,735.0,2972.45,0.0,473.22,3938.86
97,130566,1546239600.0,0,3,1,0,4,5,6,0,2,0,4,0,0,9,5,15,0,2,95,1265.56,400.0,0,3675.11,648.0,1024.0,0.0,315.48,0.0,87.75,0.0,0.0,1025.4,408.4,1548.77,0.0,315.48,2750.42
98,130566,1548918000.0,0,2,1,0,7,4,11,0,2,1,1,0,0,9,4,22,0,2,85,183.25,690.75,0,5321.81,677.59,2432.18,0.0,315.48,20.97,120.0,0.0,0.0,994.67,1125.52,3189.85,0.0,315.48,2144.79
99,130566,1551337200.0,0,0,0,0,5,1,4,0,2,1,4,0,0,9,5,11,0,2,50,0.0,0.0,0,4482.69,140.0,395.0,0.0,315.48,15.97,324.0,0.0,0.0,1044.67,760.0,1103.82,0.0,315.48,1508.95
100,130904,1461996000.0,0,1,1,0,4,0,0,0,0,0,31,3,0,5,3,0,0,1,17,170.0,285.0,0,6061.05,0.0,0.0,0.0,0.0,0.0,2302.6,4799.15,0.0,1636.51,415.0,0.0,0.0,246.83,246.93
101,130904,1464674400.0,0,2,0,0,3,0,0,0,2,0,24,0,1,8,3,0,2,2,16,530.0,0.0,0,4612.69,0.0,0.0,0.0,470.46,0.0,1428.1,0.0,212.0,3058.15,600.0,0.0,518.96,470.46,372.58
102,130904,1467266400.0,0,0,0,0,3,0,0,0,2,0,12,1,1,11,0,0,1,2,5,0.0,0.0,0,4845.14,0.0,0.0,0.0,441.98,0.0,1288.0,39.0,259.48,3182.44,0.0,0.0,279.48,441.98,234.9
103,130904,1469944800.0,0,0,0,0,3,1,0,0,3,0,16,4,1,11,0,0,0,3,9,0.0,0.0,0,4833.55,300.0,0.0,0.0,662.97,0.0,2093.5,697.72,259.48,3991.48,0.0,0.0,0.0,662.97,385.36
104,130904,1472623200.0,0,2,1,0,3,0,0,0,2,0,24,4,1,6,0,0,0,2,17,620.0,640.0,0,4803.32,0.0,0.0,0.0,441.98,0.0,2975.0,1371.61,259.48,1069.57,0.0,0.0,0.0,441.98,496.34
105,130904,1475215200.0,0,1,1,0,4,0,0,0,2,0,18,5,1,6,0,0,0,2,30,500.0,900.0,0,6931.97,0.0,0.0,0.0,441.98,0.0,2817.0,2230.0,259.48,1346.49,0.0,0.0,0.0,441.98,408.41
106,130904,1477893600.0,0,0,0,0,3,0,0,0,2,0,9,4,1,9,0,0,0,2,19,0.0,0.0,0,4840.77,0.0,0.0,0.0,441.98,0.0,898.5,302.06,259.48,3764.89,0.0,0.0,0.0,441.98,558.85
107,130904,1480489200.0,0,0,0,0,3,0,0,0,2,0,10,0,1,7,4,0,0,2,37,0.0,0.0,0,4946.63,0.0,0.0,0.0,441.98,0.0,741.0,0.0,259.48,2354.23,410.0,0.0,0.0,441.98,1112.12
108,130904,1483167600.0,0,0,0,0,3,0,0,0,3,0,12,0,1,7,4,0,0,3,35,0.0,0.0,0,4913.66,0.0,0.0,0.0,662.97,0.0,1225.0,0.0,259.48,2354.23,562.0,0.0,0.0,662.97,587.88
109,130904,1485846000.0,0,0,0,0,3,0,0,0,2,0,15,0,1,7,0,0,0,2,19,0.0,0.0,0,5265.43,0.0,0.0,0.0,441.98,0.0,1472.5,0.0,259.48,2354.23,0.0,0.0,0.0,441.98,366.69
110,130904,1488265200.0,0,0,0,0,3,0,0,0,2,0,20,0,1,8,1,0,0,2,25,0.0,0.0,0,4538.77,0.0,0.0,0.0,441.98,0.0,2145.5,0.0,259.48,3059.56,200.0,0.0,0.0,441.98,612.34
